reader,pairwise_similarity
shannon,0.33160943
shannon,0.32709348
shannon,0.23426512
shannon,0.2951226
shannon,0.36069927
shannon,0.2870754
shannon,0.3894093
shannon,0.30022088
shannon,0.13841882
shannon,0.32401392
shannon,0.13635619
shannon,0.32859576
shannon,0.21970469
shannon,0.30685836
shannon,0.26343834
shannon,0.34075156
shannon,0.33353618
shannon,0.19830641
shannon,0.28585827
shannon,0.18329479
shannon,0.16407678
shannon,0.26571202
shannon,0.3169145
shannon,0.22137609
shannon,0.2935061
shannon,0.37472844
shannon,0.28870654
shannon,0.20235677
shannon,0.3084054
shannon,0.24192327
shannon,0.2873477
shannon,0.38128552
shannon,0.33982956
shannon,0.2961506
shannon,0.24199902
shannon,0.28433937
shannon,0.32965672
shannon,0.27106145
shannon,0.38313466
shannon,0.34675187
shannon,0.3535573
shannon,0.35775465
shannon,0.45745128
shannon,0.30541468
shannon,0.34199578
shannon,0.25752023
shannon,0.13410224
shannon,0.34275407
shannon,0.39426905
shannon,0.32299656
shannon,0.32707548
shannon,0.26982093
shannon,0.23341236
shannon,0.2842843
shannon,0.33614647
shannon,0.2613563
shannon,0.31440145
shannon,0.32863373
shannon,0.369914
shannon,0.26676297
shannon,0.29565954
shannon,0.24754548
shannon,0.2515782
shannon,0.19321074
shannon,0.41485482
shannon,0.30537575
shannon,0.32051262
shannon,0.36607897
shannon,0.16467264
shannon,0.30702022
shannon,0.35287207
shannon,0.20943038
shannon,0.31787038
shannon,0.2576864
shannon,0.26847667
shannon,0.33278298
shannon,0.24680023
shannon,0.35608104
shannon,0.35608715
shannon,0.282122
shannon,0.2815028
shannon,0.30629152
shannon,0.4006276
shannon,0.29094929
shannon,0.34013528
shannon,0.35411033
shannon,0.2225165
shannon,0.3871446
shannon,0.28624645
shannon,0.28467947
shannon,0.23436746
shannon,0.2901243
shannon,0.28849706
shannon,0.2626021
shannon,0.32218602
shannon,0.30147746
shannon,0.36510682
shannon,0.22640127
shannon,0.3294026
shannon,0.24208358
shannon,0.36031076
shannon,0.3062669
shannon,0.27971378
shannon,0.32144222
shannon,0.3571627
shannon,0.34557444
shannon,0.3638698
shannon,0.25454178
shannon,0.24788366
shannon,0.23350406
shannon,0.30076092
shannon,0.32254243
shannon,0.3069201
shannon,0.37128338
shannon,0.27686083
shannon,0.2743395
shannon,0.2533778
shannon,0.26814824
shannon,0.26230833
shannon,0.33084956
shannon,0.33876035
shannon,0.24853265
shannon,0.24399713
shannon,0.37561452
shannon,0.42026752
shannon,0.16140187
shannon,0.21765363
shannon,0.24821514
shannon,0.3252108
shannon,0.29754806
shannon,0.3633044
shannon,0.29872924
shannon,0.2501097
shannon,0.2627234
shannon,0.10737337
shannon,0.3960477
shannon,0.36352545
shannon,0.12860836
shannon,0.1230117
shannon,0.18664795
shannon,0.18760854
shannon,0.2690946
shannon,0.24504268
shannon,0.41582358
shannon,0.19718774
shannon,0.116862014
shannon,0.17203121
shannon,0.16886109
shannon,0.3181895
shannon,0.32468337
shannon,0.30175948
shannon,0.3327389
shannon,0.3476938
shannon,0.27186045
shannon,0.22070026
shannon,0.20814052
shannon,0.5220914
shannon,0.18282887
shannon,0.32194704
shannon,0.22307393
shannon,0.10709501
shannon,0.42855263
shannon,0.48244643
shannon,0.21820694
shannon,0.3938198
shannon,0.5312165
shannon,0.4738881
shannon,0.342875
shannon,0.24612966
shannon,0.47174126
shannon,0.3983513
shannon,0.4249112
shannon,0.16609716
shannon,0.29420784
shannon,0.3764742
shannon,0.31360233
shannon,0.26429862
shannon,0.41480565
shannon,0.113638535
shannon,0.4442526
shannon,0.3281281
shannon,0.14583425
shannon,0.2505547
shannon,0.34762713
shannon,0.3187386
shannon,0.41698956
shannon,0.32225233
shannon,0.29177135
shannon,0.35716853
shannon,0.405286
shannon,0.2916412
shannon,0.3837626
shannon,0.3975426
shannon,0.33846402
shannon,0.12509099
shannon,0.053499132
shannon,0.32742086
shannon,0.3600305
shannon,0.27492046
shannon,0.3317253
shannon,0.2498391
shannon,0.29818577
shannon,0.4140897
shannon,0.16411963
shannon,0.44652942
shannon,0.15035993
shannon,0.15304668
shannon,0.35791188
shannon,0.3419443
shannon,0.27581483
shannon,0.54856247
shannon,0.33376548
shannon,0.120758995
shannon,0.24886243
shannon,0.36397356
shannon,0.25258285
shannon,0.38003558
shannon,0.23508987
shannon,0.2678283
shannon,0.19063005
shannon,0.36188656
shannon,0.12362914
shannon,0.42743713
shannon,0.49346477
shannon,0.4126779
shannon,0.43455613
shannon,0.3100077
shannon,0.3743506
shannon,0.4561224
shannon,0.20449615
shannon,0.44326758
shannon,0.43535602
shannon,0.3264301
shannon,0.4031282
shannon,0.41760164
shannon,0.3429864
shannon,0.46783218
shannon,0.1811701
shannon,0.46266162
shannon,0.44252086
shannon,0.15838215
shannon,0.42577493
shannon,0.38091868
shannon,0.25263482
shannon,0.46597105
shannon,0.37047246
shannon,0.3929072
shannon,0.3956316
shannon,0.4320596
shannon,0.4050178
shannon,0.37305892
shannon,0.47892833
shannon,0.30211532
shannon,0.3556072
shannon,0.21740979
shannon,0.3228553
shannon,0.26833898
shannon,0.2712259
shannon,0.34334987
shannon,0.36408925
shannon,0.4612359
shannon,0.3210534
shannon,0.34522414
shannon,0.38153744
shannon,0.35118395
shannon,0.3092036
shannon,0.313243
shannon,0.25009495
shannon,0.34183377
shannon,0.44951642
shannon,0.31871969
shannon,0.35631704
shannon,0.48965234
shannon,0.38963607
shannon,0.46313465
shannon,0.32559043
shannon,0.3907506
shannon,0.37908125
shannon,0.28330427
shannon,0.37992358
shannon,0.25990617
shannon,0.32602125
shannon,0.37312567
shannon,0.38150913
shannon,0.40703535
shannon,0.34230837
shannon,0.43448812
shannon,0.31324825
shannon,0.22271611
shannon,0.267832
shannon,0.2987615
shannon,0.3894782
shannon,0.4172353
shannon,0.35392216
shannon,0.32010773
shannon,0.103993
shannon,0.29074502
shannon,0.454555
shannon,0.13376069
shannon,0.36435413
shannon,0.22270642
shannon,0.3533413
shannon,0.34806457
shannon,0.24192333
shannon,0.39004168
shannon,0.31612813
shannon,0.3254112
shannon,0.44011045
shannon,0.34834325
shannon,0.47660032
shannon,0.40639403
shannon,0.37273347
shannon,0.52955616
shannon,0.43478435
shannon,0.47265786
shannon,0.35987633
shannon,0.35000032
shannon,0.36988866
shannon,0.46741736
shannon,0.574247
shannon,0.4876722
shannon,0.4060799
shannon,0.26661068
shannon,0.44803458
shannon,-0.012863578
shannon,0.41678435
shannon,0.29402995
shannon,0.38399282
shannon,0.38946354
shannon,0.25362962
shannon,0.36443043
shannon,0.36482602
shannon,0.32218346
shannon,0.22501217
shannon,0.35359553
shannon,0.31733432
shannon,0.2067861
shannon,0.24369517
shannon,0.24737175
shannon,0.2935387
shannon,0.3270051
shannon,0.22391894
shannon,0.34741622
shannon,0.2585952
shannon,0.30080134
shannon,0.17393427
shannon,0.5103545
shannon,0.47228748
shannon,0.34052253
shannon,0.28285608
shannon,0.19724023
shannon,0.30902812
shannon,0.4067536
shannon,0.43917406
shannon,0.4608851
shannon,0.47459197
shannon,0.3954505
shannon,0.36700958
shannon,0.45178276
shannon,0.29504943
shannon,0.29711926
shannon,0.40095234
shannon,0.32053456
shannon,0.46453506
shannon,0.5166536
shannon,0.46049365
shannon,0.42956948
shannon,0.3361372
shannon,0.35108405
shannon,0.37808377
shannon,0.46285334
shannon,0.52271545
shannon,0.3830105
shannon,0.5023039
shannon,0.3669767
shannon,0.36090153
shannon,0.3583057
shannon,0.40570787
shannon,0.42710957
shannon,0.30954295
shannon,0.42825508
shannon,0.5310524
shannon,0.45039627
shannon,0.38672268
shannon,0.34100944
shannon,0.32957628
shannon,0.36636078
shannon,0.4197384
shannon,0.37192643
shannon,0.2480261
shannon,0.39962795
shannon,0.3005522
shannon,0.3619939
shannon,0.3994611
shannon,0.42612302
shannon,0.47170287
shannon,0.37642646
shannon,0.4369576
shannon,0.42207858
shannon,0.3290726
shannon,0.47675872
shannon,0.53272706
shannon,0.24288812
shannon,0.3641436
shannon,0.21635365
shannon,0.3524965
shannon,0.25272837
shannon,0.36522812
shannon,0.33247256
shannon,0.20272385
shannon,0.3491197
shannon,0.38596153
shannon,0.3645532
shannon,0.1920701
shannon,0.39128155
shannon,0.13338852
shannon,0.39361894
shannon,0.42965597
shannon,0.440446
shannon,0.39998057
shannon,0.41030967
shannon,0.3050669
shannon,0.32003748
shannon,0.31897777
shannon,0.3850621
shannon,0.33331636
shannon,0.3650543
shannon,0.42839617
shannon,0.38846177
shannon,0.36103863
shannon,0.32378018
shannon,0.46578366
shannon,0.4378554
shannon,0.35620558
shannon,0.29006523
shannon,0.32581168
shannon,0.4204179
shannon,0.3628651
shannon,0.41949457
shannon,0.25170588
shannon,0.44812444
shannon,0.34083307
shannon,0.13974701
shannon,0.30761343
shannon,0.37846878
shannon,0.26360986
shannon,0.34131783
shannon,0.30313313
shannon,0.19390598
shannon,0.45759347
shannon,0.2766074
shannon,0.37274754
shannon,0.39818954
shannon,0.26403874
shannon,0.22159022
shannon,0.19472215
shannon,0.2908403
shannon,0.22764689
shannon,0.18054026
shannon,0.34373018
shannon,0.35764384
shannon,0.110790595
shannon,0.3047982
shannon,0.25867975
shannon,0.121579416
shannon,0.09711839
shannon,0.09860073
shannon,0.29101807
shannon,0.4405048
shannon,0.38787884
shannon,0.3073683
shannon,0.24824351
shannon,0.04969646
shannon,0.34407967
shannon,0.25901514
shannon,0.18360141
shannon,0.23801902
shannon,0.23462582
shannon,0.1402909
shannon,0.17873052
shannon,0.20313846
shannon,0.28477728
shannon,0.15143
shannon,0.3339677
shannon,0.32239413
shannon,0.23664415
shannon,0.27578267
shannon,0.24804473
shannon,0.22708558
shannon,0.32664663
shannon,0.2734263
shannon,0.18430652
shannon,0.2765527
shannon,0.2160802
shannon,0.29032138
shannon,0.25694233
shannon,0.36998987
shannon,0.23532252
shannon,0.32115036
shannon,0.23021528
shannon,0.3160097
shannon,0.37189257
shannon,0.23496382
shannon,0.3688971
shannon,0.36819398
shannon,0.19240469
shannon,0.30568075
shannon,0.23843871
shannon,0.31051534
shannon,0.08700413
shannon,0.1378413
shannon,0.30443162
shannon,0.27075273
shannon,0.3568064
shannon,0.27225506
shannon,0.5149306
shannon,0.24013814
shannon,0.29198968
shannon,0.31021616
shannon,0.2899462
shannon,0.33287627
shannon,0.31285316
shannon,0.24764162
shannon,0.23508883
shannon,0.33847982
shannon,0.3107546
shannon,0.17135815
shannon,0.09776029
shannon,0.19027571
shannon,0.27840573
shannon,0.24553803
shannon,0.2621941
shannon,0.25951552
shannon,0.1565653
shannon,0.048331946
shannon,0.21086177
shannon,0.21037795
shannon,0.2529806
shannon,0.32217422
shannon,0.2827539
shannon,0.23220712
shannon,0.3050195
shannon,0.24025881
shannon,0.23589036
shannon,0.056571603
shannon,0.35030073
shannon,0.33796036
shannon,0.22667539
shannon,0.3783828
shannon,0.19169936
shannon,0.14572611
shannon,0.28785855
shannon,0.18255271
shannon,0.2198018
shannon,0.2710655
shannon,0.1947147
shannon,0.34906262
shannon,0.33426547
shannon,0.3089285
shannon,0.30026063
shannon,0.25648013
shannon,0.3588027
shannon,0.4629873
shannon,0.30262524
shannon,0.2902369
shannon,0.39978522
shannon,0.2737913
shannon,0.18886524
shannon,0.2681951
shannon,0.29875457
shannon,0.16649571
shannon,0.13632765
shannon,0.1859371
shannon,0.36219338
shannon,0.2304278
shannon,0.17782193
shannon,0.28307024
shannon,0.31329542
shannon,0.30891573
shannon,0.35475218
shannon,0.17746097
shannon,0.29318857
shannon,0.22956921
shannon,0.29529116
shannon,0.3143894
shannon,0.2489183
shannon,0.28922486
shannon,0.3051548
shannon,0.10243939
shannon,0.31046936
shannon,0.16803373
shannon,0.32368535
shannon,0.18522131
shannon,0.19890556
shannon,0.37843865
shannon,0.20920232
shannon,0.23345496
shannon,0.29904586
shannon,0.3125592
shannon,0.22976069
shannon,0.22070065
shannon,0.47510982
shannon,0.27100724
shannon,0.31250972
shannon,0.29137942
shannon,0.24466723
shannon,0.30779248
shannon,0.25386304
shannon,0.22745168
shannon,0.22334075
shannon,0.17695305
shannon,0.36655933
shannon,0.38490254
shannon,0.0857885
shannon,0.3360661
shannon,0.046901334
shannon,0.1395401
shannon,0.2762544
shannon,0.38320738
shannon,0.29162693
shannon,0.3419276
shannon,0.42620784
shannon,0.28371218
shannon,0.27256542
shannon,0.20543498
shannon,0.2411168
shannon,0.22810572
shannon,0.2773347
shannon,0.23978482
shannon,0.2472213
shannon,0.26850194
shannon,0.19963644
shannon,0.26901108
shannon,0.24056894
shannon,0.27021307
shannon,0.3497966
shannon,0.3588071
shannon,0.36500257
shannon,0.32285726
shannon,0.2119094
shannon,0.3264591
shannon,0.29679164
shannon,0.3146
shannon,0.25110075
shannon,0.44060948
shannon,0.34563637
shannon,0.24834506
shannon,0.3598606
shannon,0.23002747
shannon,0.14778373
shannon,0.14761847
shannon,0.10033812
shannon,0.309593
shannon,0.39403626
shannon,0.33631924
shannon,0.33840147
shannon,0.50358725
shannon,0.33083493
shannon,0.21130633
shannon,0.17049752
shannon,0.23073763
shannon,0.2858864
shannon,0.23860537
shannon,0.3452895
shannon,0.42784056
shannon,0.28106368
shannon,0.2676915
shannon,0.29829198
shannon,0.21528955
shannon,0.41064465
shannon,0.25171536
shannon,0.28517956
shannon,0.32030582
shannon,0.30440217
shannon,0.3570515
shannon,0.29962367
shannon,0.1674082
shannon,0.17669058
shannon,0.3744346
shannon,0.23390105
shannon,0.18180732
shannon,0.32209736
shannon,0.11295643
shannon,0.14510432
shannon,0.18751484
shannon,0.21302474
shannon,0.2778746
shannon,0.21241668
shannon,0.42383897
shannon,0.2570151
shannon,0.27438176
shannon,0.25702703
shannon,0.1968088
shannon,0.15588951
shannon,0.11900795
shannon,0.1449756
shannon,0.25913656
shannon,0.13753057
shannon,0.1527606
shannon,0.19423875
shannon,0.242895
shannon,0.23947462
shannon,0.27592117
shannon,0.21258408
shannon,0.28488845
shannon,0.30743885
shannon,0.29320177
shannon,0.22084317
shannon,0.18517633
shannon,0.21855292
shannon,0.21492773
shannon,0.1977915
shannon,0.206532
shannon,0.2546354
shannon,0.3196719
shannon,0.2930154
shannon,0.2298674
shannon,0.17513242
shannon,0.32658276
shannon,0.33200252
shannon,0.29814708
shannon,0.2512356
shannon,0.34232962
shannon,0.23059393
shannon,0.3050827
shannon,0.27249628
shannon,0.37969303
shannon,0.30771637
shannon,0.24346137
shannon,0.23874982
shannon,0.2452739
shannon,0.3410687
shannon,0.23052083
shannon,0.17271367
shannon,0.3197986
shannon,0.2011348
shannon,0.2944521
shannon,0.3433615
shannon,0.308289
shannon,0.3447592
shannon,0.2457142
shannon,0.19301748
shannon,0.2496362
shannon,0.16754766
shannon,0.32944465
shannon,0.22892669
shannon,0.25216424
shannon,0.17814927
shannon,0.12013227
shannon,0.13697447
shannon,0.38424033
shannon,0.21274808
shannon,0.1692478
shannon,0.19861563
shannon,0.38700166
shannon,0.2983142
shannon,0.17882049
shannon,0.2022654
shannon,0.23784253
shannon,0.4088624
shannon,0.17246263
shannon,0.33797464
shannon,0.2291783
shannon,0.20717627
shannon,0.26262647
shannon,0.034411
shannon,0.34281513
shannon,0.39556444
shannon,0.24194856
shannon,0.123915866
shannon,0.17519617
shannon,0.1883845
shannon,0.27294075
shannon,0.28353685
shannon,0.34384644
shannon,0.2590294
shannon,0.22309849
shannon,0.10631605
shannon,0.20378922
shannon,0.34289312
shannon,0.3855448
shannon,0.31048965
shannon,0.24539433
shannon,0.3188523
shannon,0.21394081
shannon,0.16611524
shannon,0.22682567
shannon,0.2542019
shannon,0.23851316
shannon,0.12880597
shannon,0.3423761
shannon,0.4281147
shannon,0.23786932
shannon,0.2514943
shannon,0.3360154
shannon,0.38501334
shannon,0.34661984
shannon,0.32241923
shannon,0.45078307
shannon,0.36885703
shannon,0.3396647
shannon,0.2691819
shannon,0.2883831
shannon,0.30818468
shannon,0.4514743
shannon,0.313317
shannon,0.32797977
shannon,0.17497729
shannon,0.36374447
shannon,0.36957896
shannon,0.2815788
shannon,0.275915
shannon,0.29405504
shannon,0.32489434
shannon,0.43509832
shannon,0.25939065
shannon,0.23375106
shannon,0.42249575
shannon,0.47669306
shannon,0.33281618
shannon,0.28969508
shannon,0.27552736
shannon,0.31761813
shannon,0.21131746
shannon,0.17327133
shannon,0.28754216
shannon,0.45911604
shannon,0.37072355
shannon,0.22236282
shannon,0.35198402
shannon,0.3301307
shannon,0.23995242
shannon,0.2257812
shannon,0.3841954
shannon,0.1618204
shannon,0.16829614
shannon,0.3979123
shannon,0.3992627
shannon,0.3352914
shannon,0.46273583
shannon,0.54095507
shannon,0.21281613
shannon,0.24800906
shannon,0.45724446
shannon,0.35042262
shannon,0.43892115
shannon,0.26215053
shannon,0.32216412
shannon,0.32453173
shannon,0.4778057
shannon,0.22666824
shannon,0.336784
shannon,0.43046883
shannon,0.39787698
shannon,0.37575525
shannon,0.28014705
shannon,0.32885385
shannon,0.3082907
shannon,0.26453024
shannon,0.5751877
shannon,0.36144707
shannon,0.26677182
shannon,0.4217011
shannon,0.4480917
shannon,0.38365987
shannon,0.42062974
shannon,0.2810574
shannon,0.47906196
shannon,0.36797267
shannon,0.25035205
shannon,0.40851423
shannon,0.37458825
shannon,0.42894453
shannon,0.3663844
shannon,0.38598907
shannon,0.399598
shannon,0.39492887
shannon,0.33282328
shannon,0.2414923
shannon,0.37650067
shannon,0.5575441
shannon,0.41708803
shannon,0.4826907
shannon,0.30356538
shannon,0.34121466
shannon,0.38090098
shannon,0.4081565
shannon,0.4798718
shannon,0.34018496
shannon,0.37009263
shannon,0.37681034
shannon,0.49540538
shannon,0.34013277
shannon,0.3817984
shannon,0.4444104
shannon,0.34858167
shannon,0.35502815
shannon,0.37184733
shannon,0.2866259
shannon,0.31713775
shannon,0.29883522
shannon,0.5358406
shannon,0.4688135
shannon,0.42303878
shannon,0.3950089
shannon,0.3375789
shannon,0.44919103
shannon,0.3579358
shannon,0.33227158
shannon,0.39482546
shannon,0.3452743
shannon,0.4173833
shannon,0.41516495
shannon,0.4172187
shannon,0.25692225
shannon,0.39533478
shannon,0.41796884
shannon,0.35318896
shannon,0.22036006
shannon,0.27293676
shannon,0.4218907
shannon,0.4246741
shannon,0.24824083
shannon,0.37070626
shannon,0.30597714
shannon,0.26596433
shannon,0.42275065
shannon,0.2540974
shannon,0.3166162
shannon,0.2829321
shannon,0.3022223
shannon,0.3444012
shannon,0.3515678
shannon,0.3274214
shannon,0.40482482
shannon,0.35803962
shannon,0.44494626
shannon,0.4481209
shannon,0.5131428
shannon,0.5130875
shannon,0.4544958
shannon,0.5830456
shannon,0.2506812
shannon,0.57138395
shannon,0.37581632
shannon,0.37668675
shannon,0.38312376
shannon,0.40084994
shannon,0.38474238
shannon,0.4850795
shannon,0.4689064
shannon,0.37994576
shannon,0.38456506
shannon,0.13663977
shannon,0.39310604
shannon,0.29656512
shannon,0.43137914
shannon,0.35776195
shannon,0.19529465
shannon,0.31612715
shannon,0.40934724
shannon,0.361696
shannon,0.22795612
shannon,0.4328935
shannon,0.27420905
shannon,0.30890894
shannon,0.25640506
shannon,0.31098694
shannon,0.4200667
shannon,0.37450337
shannon,0.41613495
shannon,0.2778526
shannon,0.29859203
shannon,0.42755932
shannon,0.30206114
shannon,0.3384811
shannon,0.4338379
shannon,0.23240837
shannon,0.36759594
shannon,0.34153593
shannon,0.20002379
shannon,0.48871243
shannon,0.25307646
shannon,0.49596256
shannon,0.41615152
shannon,0.35751307
shannon,0.4492982
shannon,0.41660106
shannon,0.24357092
shannon,0.34531254
shannon,0.39119834
shannon,0.36351705
shannon,0.4020949
shannon,0.39709383
shannon,0.4023503
shannon,0.32234377
shannon,0.34122562
shannon,0.33816618
shannon,0.48337674
shannon,0.4469014
shannon,0.50488114
shannon,0.35003468
shannon,0.48142308
shannon,0.38578138
shannon,0.47136053
shannon,0.3018813
shannon,0.5663707
shannon,0.49738765
shannon,0.53469473
shannon,0.47762567
shannon,0.5341985
shannon,0.37049747
shannon,0.5073543
shannon,0.4071809
shannon,0.5343504
shannon,0.3707015
shannon,0.4843073
shannon,0.5362083
shannon,0.33953196
shannon,0.30514607
shannon,0.3082729
shannon,0.4566063
shannon,0.46131474
shannon,0.3959128
shannon,0.4300349
shannon,0.3736608
shannon,0.34875113
shannon,0.4204971
shannon,0.4081655
shannon,0.40486443
shannon,0.5669762
shannon,0.42042625
shannon,0.4675276
shannon,0.19162863
shannon,0.35616323
shannon,0.3143049
shannon,0.4155315
shannon,0.35242307
shannon,0.29793566
shannon,0.48075074
shannon,0.44330463
shannon,0.41445535
shannon,0.3172003
shannon,0.44528747
shannon,0.28648573
shannon,0.41738543
shannon,0.45366538
shannon,0.46688217
shannon,0.51042557
shannon,0.43198144
shannon,0.28699464
shannon,0.36581284
shannon,0.27849865
shannon,0.42316177
shannon,0.2601658
shannon,0.38541448
shannon,0.43533137
shannon,0.5048198
shannon,0.38398397
shannon,0.44054973
shannon,0.45003206
shannon,0.47170958
shannon,0.43314832
shannon,0.37406215
shannon,0.38065827
shannon,0.5023973
shannon,0.48554057
shannon,0.41378576
shannon,0.28502905
shannon,0.48452044
shannon,0.35848826
shannon,0.31541723
shannon,0.5250175
shannon,0.42299807
shannon,0.42255494
shannon,0.3410927
shannon,0.30951217
shannon,0.21685599
shannon,0.35625404
shannon,0.43352896
shannon,0.5019266
shannon,0.34920305
shannon,0.23636219
shannon,0.2420437
shannon,0.24211863
shannon,0.26775888
shannon,0.32203618
shannon,0.26478258
shannon,0.35717484
shannon,0.3565359
shannon,0.25046083
shannon,0.31813848
shannon,0.3223125
shannon,0.33973193
shannon,0.32340145
shannon,0.27536228
shannon,0.29834566
shannon,0.41718462
shannon,0.47645885
shannon,0.4228686
shannon,0.09848979
shannon,0.14410304
shannon,0.06532598
shannon,0.27275464
shannon,0.20771793
shannon,0.24838823
shannon,0.115926154
shannon,0.1642985
shannon,0.21176383
shannon,0.2370518
shannon,0.33199057
shannon,0.28612548
shannon,0.20955618
shannon,0.15841204
shannon,0.1204239
shannon,0.20209476
shannon,0.28187135
shannon,0.2029639
shannon,0.25122967
shannon,0.17251408
shannon,0.20227334
shannon,0.29346296
shannon,0.391027
shannon,0.23507524
shannon,0.23641106
shannon,0.17899226
shannon,0.16572702
shannon,0.2767894
shannon,0.16735294
shannon,0.37168023
shannon,0.2284096
shannon,0.27605766
shannon,0.3063541
shannon,0.2970746
shannon,0.28047287
shannon,0.26325434
shannon,0.1469688
shannon,0.1071742
shannon,0.18284588
shannon,0.23685366
shannon,0.11754892
shannon,0.3694571
shannon,0.13530788
shannon,0.3133466
shannon,0.2263129
shannon,0.15815808
shannon,0.13001059
shannon,0.09134486
shannon,0.19411275
shannon,0.3712203
shannon,0.32681605
shannon,0.08778539
shannon,0.18374044
shannon,0.3155247
shannon,0.21235064
shannon,0.21762356
shannon,0.18801805
shannon,0.22151303
shannon,0.24929935
shannon,0.1881321
shannon,0.196332
shannon,0.15535162
shannon,0.29481494
shannon,0.24468759
shannon,0.345376
shannon,0.21552782
shannon,0.3497004
shannon,0.29511428
shannon,0.286688
shannon,0.24682271
shannon,0.16537936
shannon,0.29123586
shannon,0.3416603
shannon,0.2361094
shannon,0.39957938
shannon,0.2688317
shannon,0.2044355
shannon,0.2657424
shannon,0.35040927
shannon,0.12975186
shannon,0.27632797
shannon,0.21689
shannon,0.2741775
shannon,0.28083473
shannon,0.345003
shannon,0.16657223
shannon,0.2319876
shannon,0.34016502
shannon,0.16695118
shannon,0.28117523
shannon,0.20795137
shannon,0.2604106
shannon,0.2868305
shannon,0.2728213
shannon,0.14417844
shannon,0.23465493
shannon,0.18048984
shannon,0.13310447
shannon,0.24361101
shannon,0.26058134
shannon,0.2804149
shannon,0.2675633
shannon,0.20962894
shannon,0.22997591
shannon,0.34059918
shannon,0.25841206
shannon,0.34767908
shannon,0.21801594
shannon,0.26423615
shannon,0.28303838
shannon,0.23094146
shannon,0.3073718
shannon,0.29471666
shannon,0.22539388
shannon,0.15679121
shannon,0.18022303
shannon,0.28864732
shannon,0.21873495
shannon,0.25737113
shannon,0.15363657
shannon,0.13754125
shannon,0.29544362
shannon,0.31011334
shannon,0.2762222
shannon,0.13003393
shannon,0.19154719
shannon,0.18446046
shannon,0.27408016
shannon,0.2207096
shannon,0.25253254
shannon,0.19750524
shannon,0.27697527
shannon,0.21870698
shannon,0.083351776
shannon,0.122492954
shannon,0.18698381
shannon,0.33745414
shannon,0.06206605
shannon,0.1734308
shannon,0.24015462
shannon,0.1545177
shannon,0.27266416
shannon,0.15267828
shannon,0.37467152
shannon,0.20390292
shannon,0.2552079
shannon,0.23617531
shannon,0.25968963
shannon,0.24005601
shannon,0.12168972
shannon,0.19090009
shannon,0.21223128
shannon,0.072192505
shannon,0.08944883
shannon,0.13036196
shannon,0.1891108
shannon,0.09932796
shannon,0.33609313
shannon,0.2370663
shannon,0.28300685
shannon,0.26956946
shannon,0.24889651
shannon,0.28441447
shannon,0.25827807
shannon,0.25286433
shannon,0.23204619
shannon,0.123401836
shannon,0.20643796
shannon,0.17500624
shannon,0.23505214
shannon,0.12364635
shannon,0.019664701
shannon,0.2694764
shannon,0.23880792
shannon,0.26007837
shannon,0.16050507
shannon,0.26065373
shannon,0.2108499
shannon,0.27379566
shannon,0.11015397
shannon,0.2524991
shannon,0.28865185
shannon,0.22735393
shannon,0.09733956
shannon,0.1856197
shannon,0.09900668
shannon,0.25484332
shannon,0.3463841
shannon,0.18390375
shannon,0.22628109
shannon,0.24104665
shannon,0.26391205
shannon,0.24945518
shannon,0.28228322
shannon,0.35178956
shannon,0.19727054
shannon,0.31880543
shannon,0.19709186
shannon,0.22226933
shannon,0.20927238
shannon,0.24170795
shannon,0.22032017
shannon,0.34152156
shannon,0.21536641
shannon,0.21488374
shannon,0.24006471
shannon,0.1813654
shannon,0.20356488
shannon,0.2674945
shannon,0.1894158
shannon,0.18567182
shannon,0.20701994
shannon,0.22578517
shannon,0.28767982
shannon,0.31086123
shannon,0.19061233
shannon,0.28171965
shannon,0.22725585
shannon,0.14289284
shannon,0.28683093
shannon,0.14859468
shannon,0.09739191
shannon,0.16150698
shannon,0.2652177
shannon,0.20419917
shannon,0.23771116
shannon,0.3444736
shannon,0.26560074
shannon,0.20952743
shannon,0.206615
shannon,0.28600454
shannon,0.19051574
shannon,0.33209634
shannon,0.3486781
shannon,0.17793027
shannon,0.24867249
shannon,0.34042448
shannon,0.2429716
shannon,0.19670478
shannon,0.15496714
shannon,0.30442923
shannon,0.15966174
shannon,0.26450878
shannon,0.21601778
shannon,0.056518413
shannon,0.24727757
shannon,0.25801858
shannon,0.16052349
shannon,0.18540627
shannon,0.2109198
shannon,0.12996015
shannon,0.27743202
shannon,0.21244006
shannon,0.323175
shannon,0.29783756
shannon,0.31663018
shannon,0.28663164
shannon,0.20136856
shannon,0.16563861
shannon,0.17736383
shannon,0.1693556
shannon,0.24150097
shannon,0.28031233
shannon,0.26604435
shannon,0.2138829
shannon,0.18290229
shannon,0.39828953
shannon,0.23418324
shannon,0.25496528
shannon,0.37046355
shannon,0.3831045
shannon,0.3113057
shannon,0.34178483
shannon,0.30006382
shannon,0.14657684
shannon,0.34060234
shannon,0.2727086
shannon,0.30324513
shannon,0.3013941
shannon,0.3051901
shannon,0.13879985
shannon,0.31200588
shannon,0.3376175
shannon,0.24159494
shannon,0.39333463
shannon,0.14390345
shannon,0.21002877
shannon,0.10009055
shannon,0.2458574
shannon,0.42386115
shannon,0.34908092
shannon,0.190029
shannon,0.13960382
shannon,0.26951265
shannon,0.24591613
shannon,0.26295877
shannon,0.21214819
shannon,0.25734454
shannon,0.28591856
shannon,0.37005413
shannon,0.25625426
