reader,attribute,book_count,positive_count,negative_count,neutral_count,observed_count,intent_count,preference_rate,exposure_rate,intent_rate,evidence_level
shannon,coma -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,coma -- patients,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,coma -- patients -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,coma patients,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,comics and graphic novels adaptations,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,comics and graphic novels fantasy general,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,comics and graphic novels literary,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,comics and graphic novels romance,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,coming of age -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,commerce,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,communaut,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,communication,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,communication in marriage -- united states,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,communisme,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,communities,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,communities -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,community life,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,commuters,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,comparative literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,compassion,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,competencias,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,competition,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,competition psychology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,computadoras,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,computer hackers sweden stockholm fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,computer technicians,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,computer technicians -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,comtemporary,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,comunicaci n vegetal,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,comunidad,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,comunidades ind genas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,concours et competitions,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,condamn s mort,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conducta de vida,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,conexi n con la tierra,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,confession,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,conflict of generations,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,conformisme,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,conformity,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,congregate care,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,connecticut fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conocimiento,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conocimiento sagrado,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conomie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conomie de don,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conomie de march,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conomie de subsistance,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,conomie du don,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,consensual non-consent,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,consumer organizations,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,consumers' leagues,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,consumers' leagues -- united states -- history,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,consumption economics,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,contemporary fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,contemporary literature,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,contemporary queer lit,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,contensts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,contests -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,contests -- juvenile fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,control psychology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,controversial,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,cooking,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,cooks,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,corruption,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cosyst me,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,country life,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,country musicians,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,couples,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cours et courtisans,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,course in miracles,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,courts and courtiers fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,courts ect,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cowboys,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cozy mystery,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,creative thinking,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,crime thrillers and mystery,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,crime united states,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,crimes against women,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,crimes non r solus,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crimes of passion,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,criminal defense lawyers,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criminal investigation -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,criminals,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criminals -- pacific states -- biography,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criminals and outlaws,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criminals biography,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criminals united states,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crisis econ micas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,critically ill,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,criticism and interpretation,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,critique de la culture,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crivains am ricains,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crivains noirs,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crivains scientifiques,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cruise ships,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,crushes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cryptic crosswords,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cs soc sci poli sci gen polit sc,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cuentos de terror,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,cuidado,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,cullen edward fictitious character,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,cultivos,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,cultural ethnic and regional,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,culturas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,culturas ind genas,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,culture,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,culture des marchandises,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,custody of children,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,cutting self-mutilation,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,d lits de fuite,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,d monologie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,d pression,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,d veloppement d'aptitudes,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,daily telegraph,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,dark academia,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dark contemporary romance,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dark past,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dating social customs fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dating violence,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,daughter,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,daughters -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,death -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,death and burial,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,death grief bereavement,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,deception,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,defiance and talking back,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,degradation,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,delitos contra,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,delitos en contra,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,demoniac possession -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,demonolog a,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,demonology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,demons,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,depressed persons,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,depression era,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,depression in women,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,depression mental fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,depressions,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,depressions--1929--united states fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,depressive disorder,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,derechos civiles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,derechos de la mujer,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,desaparecidos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,descolonizaci n,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,desempleo,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,desire,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,destin et fatalisme,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,detective,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,detective and mystery stories australian,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,detectives -- england -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,detroit mich fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,deuil,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,diaries authorship,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,diaries fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dictators,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,dictatorship,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,dictionaries,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,didion joan,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,didion joan -- family,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,didion joan -- marriage,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,directores de hoteles,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,discrimination,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,discrimination and race relations,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,disease,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,diseases,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,disorders of sex development,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,divergent motion picture,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,divinity,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,divorced men,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,divorced parents,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,divorced people,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,divorced people -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,divorced people-fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,divorced women -- fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,divorciadas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,divorciados,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,divorcio,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,doctrines,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,document,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,domestic terrorism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,domestic violence,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,dometic fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dominance psychology,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,domination et soumission sexualit,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,domination et soumission sexualite,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,donation of organs tissues etc,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,donation of organs tissues etc -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,donation of organs tissues etc--fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,donors,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,dons d'organes de tissus,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,drama dramatic works by one author,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,dramma,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,droits des femmes,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,droits des indig nes,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,droughts,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,drowning victims,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,drowning victims -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,drug addicts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,drum machine,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,dry ice,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,dual pov,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,duchies,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dunne john gregory -- 1932-2003 -- death and burial,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dunne john gregory 1932-2003,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,dutch fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,dystopian ya,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,e-books,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,earth sciences,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,east indian americans,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,eating disorders,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,eating disorders - general,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,eating disorders in women,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,eben alexander,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,ebook,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ecofeminismo,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ecoles,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,ecolog a,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ecology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,econom a,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,econom a del cuidado,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,econom a del regalo,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,economic history,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ecosistema,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,editores,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,effect of human beings on,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,effects of war,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,ehe,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,eingeborene,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,eingeborene sprachen,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,eingeborenes wissen,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,einwanderer,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,electronic books,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,elephants,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,elevators,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,emigration and immigration fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,emotions and feelings,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,empathie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,employers' liability,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,end of the world,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,enemies-to-lovers,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,enfants,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfants aveugles,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfants de victimes d'homicide,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfants et guerre,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfants malades,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfants maltrait s devenus adultes,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enfermedad de alzheimer,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,enfermos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,engineering,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,engleska knji evnost,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,english bible stories,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,english drama,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,english fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,enqu teurs de la fonction publique,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enque tes criminelles -- romans nouvelles etc,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,enseignantes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,entertainment and performing arts,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,environmental degradation,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,environmental protection,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,environnement,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ephron nora,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,erde,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,erotic,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,erotic literature lgbtq,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,esclavitud,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,escocia -- scotland -- glasgow -- ficci n,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,espacio sagrado,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,esperanza,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,espiritualidad,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,espoir,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,esposas maltratadas,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,esposos,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,essentialism philosophy,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,estates law,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,estranged friends to lovers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,etc pour la jeunesse,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,ethical,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,ethik,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ethno cologie,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ethnoecology,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,eugenics,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,european fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,evangelicalism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,evangelists,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ex-church members,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,ex-prisoners of war,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,exhibitionism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,exhibitions,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,existentialism,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,experience,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,extraterrestrial beings,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,extreme sports fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,f es,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,f minisme,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,f minisme radical,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,faction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,facult s psychiques,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,faculty,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,faerie,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fairy tales,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,faith movement hagin,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fake relationship,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,familia,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,familles de victimes d'homicide,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,familles inadapt es,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,family drama,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,family health,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,family life -- oregon -- fiction,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,family marriage,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,family planning services,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,family secrets - fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,family secrets -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,family secrets in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,family-owned business enterprises,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fantas a,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fantastische erza hlung,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fantastische literatur,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,faschismus,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fashion designers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fate and fatalism -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,father-daughter relationship,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fathers and sons fiction,1,0,0,1,1,0,,1.0,0.0,sparse
shannon,feel-good,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,female friendship -- fiction,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,female friendship in fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,feminism and feminist theory,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,feminism--nigeria,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,feminismo,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,feminismo radical,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,feminist fiction,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,feminist literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,feminists--nigeria--biography,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,femme,1,0,1,0,1,0,0.0,1.0,0.0,sparse
shannon,femmes -- crimes contre -- romans nouvelles etc,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,femmes divorc es,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,femmes enceintes -- romans nouvelles etc,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,femmes journalistes,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fic,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,ficciones,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction - espionage thriller,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction - historical,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction - romance,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction -- coming of age,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction -- psychological,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction -- thrillers,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction african american and black women,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction and literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction animals,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction books bookstores and libraries,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction christian general,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction christian historical,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction contemporary woen,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction fantasy dragons and mythical creatures,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction fantasy humorous,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction fantasy romance,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction gay,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction gothic,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction graphic novels,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction historical civil war era,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction holidays,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction jewish,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction lgbtq lesbian,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction literature,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction media tie-in,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction medical,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction multiple timelines,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction mystery and detective amateur sleuth,1,1,0,0,1,0,1.0,1.0,0.0,sparse
shannon,fiction mystery and detective cozy general,1,0,0,1,0,0,,0.0,0.0,sparse
shannon,fiction mystery and detective international crime and mystery,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction mystery and detective international mystery and crime,1,0,0,1,0,1,,0.0,1.0,sparse
shannon,fiction mystery and detective private investigators,1,0,0,1,0,0,,0.0,0.0,sparse
